Date,Division,Product,Revenue,Expense,Profit,Employee_Count,Customer_Count,New_Customers,Lost_Customers,Ad_Spend,IT_Spend,R&D_Spend,Year,Revenue_Growth,Expense_Growth,Profit_Growth
2012-04-01,West,Headphones,82851.37576542789,90195.26969630926,26013.339803125484,28,707,7,13,9397.547184274144,5512.586011686066,24592.635574726468,2012,-0.18200920423616618,0.48093041725442065,0.8528774980854776
2013-03-01,South,Headphones,87223.32260481096,87680.29406446837,16312.35817431918,40,197,29,4,5909.068043559694,16104.53162822491,41683.97819693084,2013,-0.4043793597579697,0.09042362848343499,-0.2899553375608015
2011-05-01,West,Speakers,112998.71100856936,89917.76339398674,15662.01170649932,89,667,17,8,4193.348737556678,13743.76249888611,19665.90654882424,2011,0.3638724760406611,-0.00307672789556368,-0.39792384118945234
2017-02-01,North,Smartphones,101089.31089660375,112785.4683363227,20380.18305327051,31,729,28,6,4903.59076717698,18611.886376330265,12309.86561327911,2017,-0.2429579260915885,0.3582838595267339,-0.1186064263833918
2020-06-01,South,Speakers,85141.85334437543,84072.95139234528,15504.96570727882,42,561,35,15,3971.4080929401302,19045.60761156874,11619.521867415984,2020,-0.023863677721453036,-0.04114200015650882,-0.04949575398065087
2013-08-01,South,Laptops,112382.08153231537,91934.66687810536,9113.844756583823,95,599,19,15,4975.517880142032,8619.957624434266,11167.083472633536,2013,0.3199393379159916,0.09351063993306985,-0.4121983286744504
2012-01-01,South,Speakers,107110.83026664788,43637.32994258177,19873.472424468244,81,730,10,16,1116.756920854423,16841.901278597765,39437.40565897516,2012,-0.04690473066341749,-0.5253441229037162,1.1805805294315208
2022-01-01,East,Smartphones,88274.46646935503,107983.47351030844,21675.593404137995,46,137,45,9,1496.9294641092165,19354.98090947809,23688.906971402303,2022,-0.27494777573129114,0.13680981721424867,0.6681448262099114
2011-01-01,East,Smartphones,103781.03252088746,80974.99108745383,18357.662088583373,21,796,14,5,7942.033332125294,8999.742751022093,42953.39626189746,2011,0.1756630957029417,-0.25011681459085766,-0.15307222523011577
2012-01-01,West,Headphones,115180.51041261852,66979.91546734027,20565.430095011227,78,457,13,16,4013.317509889302,17766.271146179406,44953.35744967302,2012,0.019308179576346785,-0.25509807029053,0.31307717555064274
2015-08-01,North,Laptops,87830.82427002976,77071.57782944162,25244.39953293188,73,341,45,7,8149.655945967347,13797.944858704992,22220.21162150135,2015,-0.13115616783791373,-0.3166532979264969,0.23867383658660435
2021-06-01,East,Tablets,110339.91619281776,89937.82803752049,18210.6560962337,34,150,45,3,5319.498294584338,10924.92778706204,21565.74427025403,2021,0.06319925243189539,0.11068648269916692,-0.008007882029874458
2015-07-01,South,Speakers,82659.13544957305,95521.22788842225,18866.84762061841,63,524,9,10,8253.256712330194,17354.14097054387,22317.12207467476,2015,-0.2282840563947024,1.1889796652111757,-0.05065168191797609
2019-01-01,East,Headphones,86523.51238050306,78571.28916818794,19901.31598155819,38,226,49,16,6972.2610363063495,18054.485922086307,29017.94794086851,2019,-0.21584576673681544,-0.12638218108392196,0.09283904305205959
2022-02-01,North,Speakers,122231.74626440556,89021.62957885205,18430.14552592162,22,202,48,12,2809.011031851696,9239.70210042852,10637.790173495438,2022,0.3916725395700782,0.1550513442952437,-0.26993131677071236
2019-03-01,East,Speakers,112274.9258621286,76051.74478400603,18431.436677735983,35,576,45,9,5029.502947493904,16916.944431017597,10433.707317298882,2019,0.2976233023039907,-0.03206698541993658,-0.07385839736348532
2019-03-01,South,Tablets,62263.24983784553,87374.4104633485,28543.044081361524,31,328,23,16,7338.991887007322,5744.922233353535,39419.03998538104,2019,-0.24674690221228135,-0.08528803078819291,0.5128676849103608
2012-10-01,West,Laptops,92515.50749914932,83094.09488293414,20628.66515394051,85,822,24,9,3975.553585734312,11264.93874108366,42328.3348535763,2012,-0.1967781079652704,0.24058225966933655,0.0030748230713941727
2019-03-01,South,Smartphones,109793.9354918632,84512.39010568387,18515.950978580408,82,535,37,7,2739.719708068639,6046.778944740065,18165.08851014329,2019,0.7633826659836034,-0.03275581880881684,-0.3512972573702734
2010-08-01,North,Smartwatches,102777.31234376675,75335.53613314801,26921.50502726809,19,484,47,11,5858.748306708228,9407.534581368904,33755.08259753065,2010,-0.15916023876936158,-0.1537389678267056,0.4607320918548119
2023-12-01,West,Speakers,112364.08490367905,86054.87464969361,25426.967486992256,57,184,41,17,3462.8333832837675,19255.47416822977,18640.311938880463,2023,0.2145432473005917,0.03563165073198915,0.23260362690676417
2019-05-01,East,Smartwatches,102319.63319564592,67601.80100173644,23121.3508882786,51,458,35,10,6349.079486047528,16021.061723388531,39368.53651305224,2019,-0.08866888657497385,-0.11110782278918396,0.25445190695350073
2016-11-01,East,Laptops,97348.04653041334,82919.27971805011,16951.494048391545,99,885,43,15,3445.609611934403,16333.992787754843,26820.688566090117,2016,-0.04858878506460618,0.22658388518258876,-0.2668467283637338
2013-06-01,East,Smartwatches,96736.75728325517,70482.98944182268,33661.81066412646,68,126,17,10,9159.213159506624,7017.295739915593,42910.19254362556,2013,-0.006279419761825333,-0.149980683847164,0.9857724969865111
2024-01-01,West,Speakers,121823.58627189072,65095.05377673637,12171.17074939408,62,959,42,2,4095.118113908861,13680.288560487254,47941.580236353264,2024,0.08418616479029373,-0.24356343505558598,-0.5213282608073291
2018-05-01,South,Tablets,113898.79172861249,69416.55801567783,11094.012108877672,49,171,49,16,9167.053623082084,10832.53139684272,32218.07821559178,2018,0.03738691229492819,-0.1786227092989383,-0.4008402743282573
2010-06-01,West,Smartwatches,108094.87607490925,76879.62165546378,21914.511420624254,84,194,10,7,3515.336272167501,16012.70231866617,46026.70071536817,2010,-0.11269336765658156,0.18103630299079598,0.8005261672723827
2024-12-01,West,Laptops,101776.66197801556,72072.92045015395,18215.435028367025,71,687,12,15,6440.090761771335,7356.2856412634355,11351.648744917127,2024,-0.05845063453808108,-0.06252243574833227,-0.16879575005153635
2012-02-01,North,Laptops,89023.62617239563,85944.29466113471,7614.596020951512,15,525,47,17,2171.9652683735544,9228.818756779878,28507.650989344907,2012,-0.1338202552462957,0.14082011056822896,-0.7171556340093584
2015-04-01,West,Tablets,93864.92671676922,81195.3793997828,19296.07457824408,13,105,14,13,8005.346629110392,18478.591617476548,30139.82684000311,2015,-0.07773624235146692,0.12657262800857372,0.05932548677504368
2014-11-01,East,Smartwatches,121293.42248873756,95218.40674036893,20394.38477630436,64,189,45,19,2801.959465595791,7546.694248615655,26632.503172908542,2014,0.25385040697175687,0.35094165974561986,-0.39413880673867774
2019-01-01,South,Smartwatches,119410.04989072432,78733.06469060604,19158.73869110532,97,691,8,8,8776.185247799256,14486.180165928465,22593.690868721285,2019,0.048387327718484974,0.13421159073925937,0.7269440940824354
2020-01-01,South,Smartphones,87028.55140609133,82710.30587798568,21511.114952453936,78,321,18,9,5072.013031804004,9727.27818783028,38918.48518258764,2020,-0.2711790047342436,0.05051551343782723,0.1227834618591428
2012-09-01,South,Headphones,101998.39695449802,107988.81860919014,17651.100749581048,12,694,8,19,1850.8559915239307,6228.2792926340535,32107.288780227336,2012,0.17201074022885465,0.3056271218304445,-0.17944277697388933
2022-06-01,East,Laptops,109969.3464522813,73417.46752118549,19306.83424825014,16,693,28,17,4271.846224868428,8355.235867711517,13296.6555725913,2022,-0.0933610067562215,-0.2289571939449463,-0.05332597869379285
2011-09-01,East,Smartphones,108663.68822813328,75722.71594469846,26540.651955131445,97,251,25,10,8017.53332977942,18041.139961974128,48028.50007619584,2011,-0.011872928832168506,0.03139918198414793,0.374676532354699
2015-10-01,East,Laptops,108509.65366126865,98052.32638142514,24794.172667285715,95,656,14,14,1686.654808298838,18658.243664389756,45500.6917705569,2015,-0.0014175348672248456,0.2948865496720212,-0.06580393318137989
2019-04-01,East,Smartphones,77758.50363246529,65647.59677022624,18956.89380637926,21,311,29,12,6631.562283441917,11297.503898250769,24138.73396175848,2019,-0.2833955228057248,-0.3304840467032263,-0.23542946720736369
2010-04-01,East,Headphones,76570.3182290438,99730.61364101058,22741.141401429435,26,682,10,7,5565.39600266374,14313.514039667682,19847.87571093042,2010,-0.015280456129114661,0.5191814864156965,0.199623822009106
2017-10-01,West,Smartphones,123403.89486722626,76446.53763942794,24368.1267869963,76,362,20,9,3788.826465836165,12807.471450396812,35138.88043534658,2017,0.314696545170581,-0.05848660102901815,0.2628540944006743
2016-03-01,East,Laptops,130180.50397783708,67500.47371186753,15312.218404715177,84,481,48,18,7800.556444558287,9195.410792304632,11732.304410002327,2016,0.7001431754329377,-0.32317198052303553,-0.32667326875014724
2015-02-01,East,Smartwatches,70369.57721913086,93578.24493601407,21652.098151667866,79,669,32,7,1471.966638783837,10171.929775945242,29839.74427536008,2015,-0.4594461146723544,0.38633464019026165,0.4140405772295159
2017-10-01,East,Laptops,99444.79726710673,76233.10541841015,20781.59817429776,45,156,40,4,5478.776475626234,12902.307335779651,36905.013634788615,2017,0.41317883660769517,-0.1853544007954412,-0.040203954890304705
2017-11-01,East,Speakers,116281.01594666643,107364.3125800516,23288.15679498611,26,525,37,8,5561.768298094738,15430.430684788404,26267.410504471176,2017,0.1693021569980977,0.40836860824147037,0.12061433387680487
2022-08-01,South,Tablets,55924.4299248051,81217.36478109774,15280.110140514194,95,722,34,18,1777.65516725203,10247.842586062545,48891.66185951594,2022,-0.4517126582905684,-0.24790949815811836,-0.1343253682988088
2014-07-01,East,Tablets,78533.2428384191,81108.29013893426,19829.05107784728,10,241,40,15,2224.2045125232985,15483.72312748338,38754.5972170262,2014,-0.3246254154294693,-0.24455074326062176,-0.1485349719855702
2021-05-01,West,Speakers,98156.0595574574,71208.46217414942,16228.415213739996,76,667,29,7,4686.889667190233,19414.71225349491,47362.67018148738,2021,-0.2045951251128153,-0.06851945983459351,-0.3340310744607561
2020-11-01,West,Tablets,88055.22687883569,77798.53554501814,21660.20196324508,89,623,17,8,5828.7026952349925,5368.357365293815,46315.6478320562,2020,-0.10290584936031388,0.09254621107743977,0.3347083912978879
2012-07-01,West,Tablets,104182.87002291097,75910.34288164989,15873.948859679844,87,960,43,1,1478.7592822963604,7457.555438765325,15267.88639403628,2012,0.18315372881006797,-0.024270285425560978,-0.26713754162513603
2013-04-01,North,Headphones,129409.64055367376,99970.73542141136,17273.47310169571,58,114,19,11,1105.8086793445848,18744.06812043207,36745.168656794966,2013,0.45365501404166575,0.1632038614730713,1.2684687479372325
2012-12-01,South,Smartwatches,82944.04744973534,84344.03849069732,20613.19159942664,60,107,42,10,2733.4381173309016,6073.54565082951,33867.48936370985,2012,0.48314515787215506,0.038497601073696375,0.3490211398916643
2022-08-01,East,Smartwatches,101005.4578263075,90583.2612107906,15298.768752396843,80,330,34,5,5390.2852172639,16475.701280978017,12193.229174377386,2022,0.28614907745659535,0.11681877469770607,-0.22846692500134824
2010-06-01,North,Laptops,93104.07754011634,81477.45491993254,11921.04721379792,99,285,18,2,1362.5083963828588,14359.673787129466,22715.48409596854,2010,-0.2805475918040231,-0.18498694066341737,-0.30986390845581313
2015-06-01,East,Speakers,102727.30616146278,73835.71897978213,25195.88562363287,52,152,8,2,7599.118208307975,5715.513561672481,31383.14064262784,2015,0.017047082130118518,-0.18488561801761938,0.6469224439833077
2016-03-01,North,Smartphones,100116.00238232188,85564.86385693899,16782.97813797717,40,236,5,19,2367.3536422518664,5010.911976076537,31926.180440181797,2016,0.075312757802517,0.05016613419041027,0.40784428053869703
2010-04-01,North,Laptops,152743.96398265084,103861.20175589848,13001.13302693428,33,273,7,16,7953.500490459739,12529.987138160626,42563.10585152842,2010,0.5256698264814239,0.21383003576737103,-0.22533814201218472
2016-07-01,West,Laptops,129791.54917695158,64274.10595642841,14456.906964109929,92,959,49,11,2842.600544791283,6760.181386997868,33505.49923153705,2016,0.24580508435224502,-0.15328921571811738,-0.08926839238906903
2021-02-01,West,Laptops,68381.28958725536,86292.2184490672,19501.235458388564,46,318,40,14,4119.575183806104,18083.233388565222,28660.259499104926,2021,-0.47314528549137214,0.3425658305938153,0.34892169582341914
2019-10-01,North,Laptops,81997.30474054982,102448.72101598184,27885.40795707444,74,362,8,5,5311.8365296192205,12211.619879428174,40078.37602955979,2019,-0.46317155452464653,-0.013599695709629378,1.144844445426764
2019-05-01,West,Smartwatches,84442.85483582772,67778.40835114103,19301.48526579536,98,354,47,4,4125.437024484601,8516.659419226391,32835.5987513232,2019,0.2348824560858509,-0.2145478518303906,-0.0102429506591738
2017-10-01,North,Smartphones,75314.49031744397,93830.16987870996,22914.35069042288,72,911,18,19,1212.574343330365,7523.073235310273,45350.26401578204,2017,-0.08150041570574973,-0.08412551227386622,-0.17826733158445385
2024-11-01,South,Laptops,72632.74038421731,93847.56251865772,18079.005171962977,65,369,29,10,9177.166564428184,17536.589269443706,46218.632455655934,2024,-0.12431642031656043,0.11267570533759286,-0.12294003164139555
2015-02-01,West,Smartwatches,96432.67150610437,60585.79007053822,20929.27485849648,83,686,43,9,3578.198698007945,15781.081389769632,34175.51212518837,2015,0.1419873439095236,-0.10611961029447403,0.0843349395285018
2016-07-01,West,Laptops,85206.24871976717,96656.54703604525,18966.533232029407,27,323,7,18,2224.3243600464084,15769.441591878918,32573.42379135464,2016,-0.11641721224768242,0.5953666185339983,-0.09377972432094439
2021-04-01,West,Tablets,82184.12667068071,71088.2299915629,22850.441621103742,74,982,11,5,2192.664152941976,6279.60121535036,38051.20437831069,2021,-0.03546831475970558,-0.2645275237790916,0.20477692689328442
2012-02-01,South,Laptops,140409.47954185592,85382.74834915649,14337.123084555014,38,703,12,17,9771.512588419817,14367.767003118608,39020.50468099951,2012,0.9331430811932593,-0.0901974856067077,-0.20697389329866966
2024-11-01,North,Speakers,86582.44758480639,95362.11773978094,20376.01118330038,86,233,48,18,2107.5192251024678,18042.23874696296,39086.74849992268,2024,0.1496120762401627,0.01632681538412717,-0.11077510078360664
2024-05-01,East,Speakers,91136.64544373598,98001.21783406015,20768.48756370614,13,262,11,1,4118.926360889218,16488.509434789165,34828.25996245482,2024,-0.1128294038929537,0.3272873778190617,-0.17571908866636465
2013-08-01,West,Laptops,114829.1297398523,56962.2572800892,21979.56225553429,21,809,29,14,1608.593793860137,6772.350288986893,40512.54431455285,2013,0.39721786178957763,-0.1987104294642058,-0.03811214592741807
2021-01-01,North,Headphones,91069.43055851173,106829.0375468682,13270.991977896609,65,800,21,14,7619.255315590532,19239.19054333988,15764.62334971552,2021,0.0518232401470331,0.12024606918207903,-0.34869529376911856
2015-10-01,South,Tablets,76686.52979096594,101268.9234153356,17620.23711245576,57,172,30,14,6370.764824975987,6046.015590762718,42858.949695989744,2015,-0.4538365212862585,0.1860583709628978,0.2289939207843974
2022-10-01,East,Smartphones,94841.20592296538,95779.0118054993,23005.034371505066,28,997,8,1,5802.1202110383865,13353.564732134098,22417.29645353833,2022,0.040648418220708527,-0.022675289936943233,0.10768944059785035
2019-10-01,West,Laptops,140174.66845792206,85422.1694539361,21129.144747439004,35,817,22,4,8702.563094858453,19175.184983643783,45427.50997161477,2019,0.22072394675018958,0.49962753466574594,-0.03869128503144581
2015-08-01,South,Smartphones,90371.15819470152,73464.5318007602,28669.14481164709,47,642,8,7,6160.030948918592,17333.850928857835,15273.049868601804,2015,0.17844891979122646,-0.2745599605176098,0.6270578329153611
2011-07-01,South,Tablets,81764.66528340301,63752.27248769307,17353.209344861054,89,993,21,12,9599.778371908633,15212.434920368049,10144.124222031944,2011,-0.09523495198275678,-0.13220337862367793,-0.3947078136139184
