Date,Division,Product,Revenue,Expense,Profit,Employee_Count,Customer_Count,New_Customers,Lost_Customers,Ad_Spend,IT_Spend,R&D_Spend,Year
2023-07-01,South,Smartphones,104459.73077671447,78468.32649324951,18284.199667295445,32,324,22,18,6353.1412450560365,17333.684909231182,26538.138194556854,2023
2024-10-01,West,Smartphones,100770.93467778339,85219.80361697933,20694.57523388766,72,653,36,5,8434.439629412342,13572.948728356174,39048.905602273386,2024
2016-10-01,East,Smartphones,57332.558533273215,59516.87216793826,16141.195781950079,75,839,34,10,7715.648013121998,9599.800879728311,20793.74612265417,2016
2015-02-01,East,Tablets,75714.49790685327,73164.47586539316,19123.328979126123,48,368,29,15,7266.866072195466,19443.053029899238,42802.196608728314,2015
2022-01-01,East,Headphones,97383.97560420258,69896.14568841124,29481.28954420102,75,285,37,13,9359.668982650874,18291.562998422924,21439.181873839814,2022
2010-03-01,West,Headphones,130387.67095607072,65519.45800565202,15866.87728232762,55,470,39,9,4550.650684086474,9182.32097189808,11728.536876103837,2010
2023-04-01,South,Smartphones,111293.6213626556,74365.0082120649,14174.178610921437,24,968,46,9,2234.9581042299787,18690.39447555004,32059.14261826747,2023
2011-01-01,North,Tablets,136280.9265811783,70642.99561903387,19031.83280999809,25,334,38,19,1917.541928595619,15801.8651048836,43438.94210803241,2011
2019-12-01,South,Tablets,101659.74387308487,93094.81978862452,18000.581056529743,99,221,6,9,9595.108685339967,11220.406862604483,37618.77078660141,2019
2020-05-01,West,Smartphones,99382.98472349455,69263.34359278769,21329.896590544216,81,523,17,5,6300.677942611658,12003.15226454995,49571.68926850278,2020
2017-05-01,West,Speakers,128502.50373174078,86762.34917700017,23964.348450791953,25,932,45,6,8297.139174416672,11695.723134593973,15629.15082309497,2017
2016-01-01,North,Speakers,96815.71390321304,86237.40474672215,18127.353984216377,94,488,27,10,5820.0386875787435,16952.952221149084,23782.65492112412,2016
2015-08-01,West,Laptops,80270.60187037633,57483.39512554981,30533.893943835068,48,216,27,10,4586.449568369419,7632.563047156884,25197.72026663887,2015
2021-10-01,East,Smartphones,106335.0823523473,72414.50726826732,26153.485208684913,20,565,35,6,2802.426857802859,5880.018377397453,12325.982635479668,2021
2018-05-01,East,Laptops,122450.27963984788,78349.067723831,16182.365508236642,97,528,6,1,8707.675104488062,12476.868674004272,11720.186167410231,2018
2018-02-01,East,Speakers,83481.04973837582,83981.17778183901,19604.55660127169,45,968,6,13,1571.6371356306772,9356.14351049184,11177.803639804091,2018
2010-11-01,East,Speakers,111780.87079356065,76454.46015195957,22642.014545678197,27,541,9,8,9102.095853298353,13458.864711509723,26355.175560627555,2010
2018-09-01,East,Smartphones,98135.26982671341,95628.71488131184,15855.431801318187,32,138,18,13,2845.115009915397,19672.923064653434,43790.435660962554,2018
2015-07-01,West,Laptops,109026.99569134113,81571.18967371476,9676.52276674294,86,261,27,6,1085.7794133082302,15071.788474384086,38385.74123133601,2015
2020-03-01,North,Laptops,106270.67754090196,86682.71805596274,29646.893819855253,58,720,39,19,1935.0740361612989,19388.274932823362,27870.53643305164,2020
2012-05-01,North,Smartphones,91713.91216728346,71117.39819847116,14464.975884481586,51,625,5,12,8951.5784102344,15980.820685438532,20560.67924392235,2012
2021-05-01,East,Laptops,97876.24277902915,86901.19626526287,24262.12200394847,53,265,45,15,1663.3645947243272,6138.725522368053,10622.801510596408,2021
2022-09-01,West,Smartwatches,92935.44346532392,109045.84408855496,23502.14660370333,10,973,44,8,4197.165280701457,18339.513070591274,17015.192199511224,2022
2016-04-01,South,Speakers,102374.96440079447,87898.78044334105,15920.750398039318,16,544,19,11,3252.849139065282,7983.793954020093,25487.56174123889,2016
2024-02-01,South,Headphones,83078.05597320877,96545.2321200436,29799.520770023075,57,542,34,9,1331.6918687649115,17971.84008482514,24818.29325629767,2024
2010-09-01,West,Tablets,87858.30129010353,75626.75776990328,20322.945801080292,94,430,25,19,5783.201685635329,16236.251017380326,20374.450469169504,2010
2013-04-01,East,Laptops,91720.79188961416,93863.69006047097,20688.84147027724,25,434,12,11,9984.99620999222,17579.26365802727,49885.16984225114,2013
2012-01-01,North,Laptops,107834.05811242778,95173.52935759877,12308.719704495526,57,211,11,6,8677.06732071569,8803.706634787375,27895.20927475392,2012
2010-05-01,West,Tablets,71689.32141423642,83681.72931281874,9440.053700737855,87,845,45,15,2520.03359702952,17110.952260029997,20713.280301439067,2010
2021-07-01,South,Laptops,97857.40730318136,78878.73594368265,18787.12705208672,52,813,38,17,8958.844078584769,14155.280670657894,26282.607679055647,2021
2020-04-01,South,Tablets,85835.82004892963,57573.691220495995,26486.312291932976,60,934,46,12,5066.141330096328,6228.095385990895,21176.531313423697,2020
2013-02-01,South,Smartphones,91771.76172630134,79514.23289352849,10690.86629408128,75,238,41,2,3459.2549203996477,18336.978899544098,24083.719184848247,2013
2015-12-01,East,Smartwatches,86796.61604969806,88478.35209385528,20726.76899029194,40,878,36,4,6762.752856106212,18152.16896933211,15035.01670588104,2015
2021-01-01,South,Smartwatches,103891.43961832619,68521.35556045907,20408.02124070027,48,883,37,3,2950.253348847355,13579.866985150225,10033.880694456828,2021
2024-08-01,West,Speakers,96857.734101622,60948.75599043709,26205.136668874246,18,265,10,2,8916.866080483585,11789.364670233896,29664.975379815092,2024
2017-06-01,West,Headphones,114232.20447309176,81529.27518348797,25082.399846931683,50,513,46,19,6617.6577282817925,11008.205361000964,29565.685082413012,2017
2022-02-01,South,Laptops,108034.62810833279,83459.98879900332,20701.407664707625,72,268,14,5,2224.196935936254,14041.059243366863,16278.469498759174,2022
2013-01-01,West,Headphones,69259.0783121991,59789.43138140488,19532.18230844893,23,868,30,17,6135.839856545216,17625.36184540425,43307.185426076045,2013
2014-12-01,South,Smartphones,80800.01885409342,80611.57537289563,16400.70495446333,67,223,49,16,5593.339381682858,13488.914896088965,17672.223865328408,2014
2024-08-01,South,Smartwatches,96537.85427751976,84348.9133791316,14272.823248789304,83,649,30,16,5243.099777660219,6944.777224154683,40807.58255476445,2024
2012-04-01,North,Smartphones,99141.2961199385,99819.55548802682,16868.001054005363,97,981,23,12,4284.783293617324,9592.537735497906,17610.82107075949,2012
2016-09-01,East,Smartphones,82564.38460508353,72852.2129714211,14465.940312661285,93,860,39,4,5267.849699557542,15023.701849915828,21250.53368795667,2016
2019-06-01,East,Laptops,126079.48741029095,111296.32572594352,19474.48546347296,73,848,49,17,6274.1033529375745,14702.371293644683,20795.470446640757,2019
2013-04-01,North,Smartphones,117293.7548154447,80808.27831250442,19826.33868869243,37,197,8,19,7602.123845807189,12783.471922777688,19183.54515224984,2013
2013-09-01,North,Smartwatches,67105.18315004888,61970.86201642594,18626.595889220738,13,159,29,2,9260.880230067814,8607.169179981804,48102.959600333306,2013
2015-02-01,East,Headphones,106908.5272071697,75047.2165815271,20546.761210545716,43,118,12,5,1399.456857893613,9058.695598652233,20538.45454682357,2015
2017-09-01,South,Smartwatches,99084.0692655511,63307.30444919197,17704.05260122286,13,223,16,1,6124.096168822817,12263.744272366617,29398.58758405442,2017
2019-07-01,South,Laptops,124877.50081142523,77491.43161571883,24208.30585827087,79,325,28,14,7767.765799329466,10917.44373481669,39406.95882575285,2019
2015-07-01,East,Smartwatches,68602.32144912735,87026.99625516751,21143.576271523612,67,711,28,9,2039.9872002992454,9739.053592104743,22765.342541412247,2015
2014-08-01,South,Tablets,141197.096224801,84022.82845946115,17579.890737264504,95,423,21,17,9203.480141099122,17441.871854974448,10468.029477127386,2014
2013-04-01,North,Headphones,83141.08676800094,63048.12133920137,14167.329754924853,13,116,29,12,3204.9078567980746,12560.280849101851,40467.62337896887,2013
2018-02-01,South,Tablets,107570.53637864049,61182.60421194129,19592.10280618453,59,859,37,12,8499.987272885348,12546.03134658566,21361.295168566576,2018
2013-04-01,South,Tablets,87872.86046188662,86290.835622935,25705.74316113976,14,179,31,15,6958.059986043074,11420.838841934856,44927.27650409887,2013
2017-07-01,West,Speakers,92476.82162477954,89661.4846995392,22947.221578687644,84,696,6,16,6035.919343224164,15213.542226433743,29646.138473161318,2017
2012-09-01,West,Laptops,66211.64021039517,72666.04256894742,23790.848665027832,54,959,13,18,8823.181356236713,7634.745287075539,34976.35154760448,2012
2010-06-01,West,Smartphones,123937.73527833124,41934.91726926303,23620.244374613925,44,555,37,14,9723.110407080852,19153.821043737964,48038.39722975343,2010
2022-03-01,South,Tablets,94607.05295516987,62624.0145964814,26078.308963379553,92,640,23,12,9974.177793590803,6569.19002410744,44798.42923534985,2022
2016-08-01,East,Smartwatches,95966.84174600647,94794.50552992518,24310.554287589996,84,745,9,11,7149.529135529923,15654.496612025048,41705.54349259646,2016
2023-12-01,North,Smartphones,146249.6381103216,68922.0456862192,20745.35434622371,84,805,24,15,4052.1798157035514,15564.540038523264,31229.23101355229,2023
2017-08-01,South,Smartwatches,119188.85417993175,74791.51962646609,17964.62263311377,36,730,28,8,8872.293231277596,6709.066556345102,16771.591734073507,2017
2018-01-01,East,Smartwatches,86632.77447655362,88300.09480066453,24379.877483156597,11,477,35,17,6889.134780828886,19895.641292124437,43641.83945931963,2018
2014-11-01,South,Smartphones,87794.88199271046,75405.94986789467,7904.49350742187,63,978,48,8,3909.962785686073,5514.70817054521,13757.882348263433,2014
2014-11-01,North,Smartphones,105196.02421189728,100961.34291234693,26336.961693235964,81,290,8,4,9391.281710228974,10470.349486370817,45498.347430279755,2014
2013-12-01,South,Smartwatches,115414.59827027547,74398.45213398736,23450.050809816043,93,764,36,10,7728.853581645381,11371.553765534463,40650.256057573744,2013
2024-01-01,North,Laptops,135048.84099616285,67090.19782779962,28193.00110590214,96,954,39,6,5075.450235647722,17042.092598892115,42138.201294999395,2024
2011-01-01,South,Headphones,67838.01282422355,97734.0830452636,14402.04499018301,88,590,18,6,5090.415338492384,5447.260716514266,25087.87680275005,2011
2018-11-01,North,Speakers,114540.38614708163,80717.09140075186,25810.148011134763,57,504,40,17,9963.357134979184,13355.302379549825,13398.474945172531,2018
2013-09-01,South,Headphones,117753.38622870094,63824.03227194486,23317.802980091674,86,371,10,8,4363.38194055788,8060.015270538219,39078.172637993666,2013
2017-05-01,North,Laptops,84209.8629732922,87077.36559028046,16962.646208991166,58,743,21,13,1846.7261010676846,13588.83140427883,49122.66042332621,2017
2024-02-01,West,Speakers,92794.80196945438,75585.09254773239,19318.236320689986,87,974,22,15,5847.053681780128,14695.203354454068,44336.30561347961,2024
2018-04-01,South,Smartphones,67393.3671088846,62812.040643525565,18968.645116903317,10,529,12,4,8963.686455068953,5512.116751706869,43655.52874182209,2018
2022-11-01,South,Speakers,89982.1260869754,81426.73659469014,18175.1632692217,42,619,16,15,6260.678074433471,6011.969662029443,35292.26284822837,2022
2023-10-01,East,Smartwatches,104641.88169444885,77628.55246456232,13256.75762301463,44,745,21,14,8137.787254604192,6278.36607406194,14650.707413227905,2023
2010-07-01,East,Headphones,131882.34923044045,54688.71680181924,25871.680828271717,63,992,35,11,1493.7822933049754,17784.1616730157,44531.05935028482,2010
2021-01-01,North,Speakers,133727.30917897302,64110.14007288914,15268.337375273219,65,483,5,17,7060.552673771729,18900.00760015932,18881.53692758292,2021
2013-09-01,South,Smartwatches,79414.00996771228,107980.1849969187,14751.236482270466,24,920,15,10,1712.7470491253935,11565.840088006542,20579.839370821705,2013
2014-10-01,North,Laptops,129157.18359713617,81219.64358535576,25995.821341590155,78,986,46,6,6007.21012629809,18121.944401733614,40234.31861123725,2014
2012-07-01,West,Speakers,61013.09489578303,100200.057145936,12986.484429195621,13,291,20,6,5479.906921368542,12143.152667540693,38676.24185028256,2012
2011-11-01,East,Smartwatches,88301.40162863435,84632.27300251338,18486.82406071418,93,702,41,1,9510.439828045657,11016.894414898528,12902.50605760359,2011
2024-02-01,North,Laptops,93963.79785846404,98557.03976351058,15028.669462931419,73,534,32,5,2192.1796060587208,12968.6743830729,20078.359931246705,2024
2021-06-01,North,Smartphones,105035.78781508695,88336.22951165325,28183.649854690077,31,860,13,4,1085.42267721819,16852.784274559795,42707.42887467207,2021
2023-04-01,East,Laptops,102130.20681093773,65805.0653961903,25718.77458683321,33,863,12,11,2236.192782921818,8356.487566472315,47983.32177798088,2023
2018-11-01,South,Laptops,107313.9704843612,89102.37668662007,15891.608728587686,56,162,29,17,2536.355273873596,9525.977275304853,20652.444009115145,2018
2023-02-01,North,Headphones,96340.85148979568,65708.342659933,15014.789504475426,84,315,14,7,3258.2032077623526,17733.116911184603,40426.00551910485,2023
2013-03-01,East,Smartwatches,119191.77376759,93940.53553248952,23836.197111608606,15,233,44,3,8335.798811132867,18739.646612187247,30225.42088317012,2013
2023-03-01,South,Speakers,113836.71274821436,83265.86077638906,22166.749058622405,36,718,7,2,4391.927510858108,6845.147893812404,25202.449177306356,2023
2016-10-01,West,Headphones,94208.74257105775,80281.58785758329,18229.59378946163,19,260,27,8,8566.81829190873,15574.024986050195,45924.690981269116,2016
2018-04-01,East,Tablets,116847.87380380696,73422.03454070378,17767.213957787855,48,357,27,5,3447.404739211647,5144.3028210057855,31928.13827923979,2018
2010-02-01,North,Laptops,141368.7068104216,91976.64953552431,18830.625905719,83,524,48,5,8744.870063951206,8692.808220881041,37670.424480601265,2010
2016-05-01,West,Tablets,86534.83090420662,77635.20981374805,24509.66394543097,99,627,8,10,1072.8139874407389,6029.4175704047575,33697.8158857376,2016
2010-12-01,South,Headphones,133506.7303186815,51351.572474824774,27853.5374266308,46,457,27,12,9410.819234723458,12730.8716857691,35743.22995596198,2010
2013-03-01,South,Smartwatches,88330.4936680002,54286.22874684035,29113.60679396241,63,474,13,17,7714.442990117634,10150.755800997496,30691.299663218466,2013
2011-01-01,East,Headphones,128206.51911900996,60960.915220842726,16327.781342238062,60,670,8,14,4714.5743178957055,7063.812557003443,31337.685907313753,2011
2013-10-01,East,Smartwatches,89081.27999293468,91762.70315568752,20290.102275914585,69,108,38,5,6196.015173554268,5004.8124062885145,44086.7864826912,2013
2022-11-01,East,Smartwatches,115313.2485031252,92903.75879777005,26717.56667551881,81,296,43,5,9397.150967733733,10825.808208179316,22106.33319746544,2022
2019-05-01,South,Smartphones,103592.66221195938,84874.9658798982,15647.164361029416,60,216,22,6,6243.042867902875,9417.075506873392,39455.12427463218,2019
2011-05-01,West,Laptops,64294.8306415222,84716.1319278066,16589.608533036404,71,109,38,15,3057.1167128485345,5700.333144331694,20743.014151784228,2011
2018-08-01,South,Headphones,138311.04744971302,101692.0195578511,23984.35039479403,58,961,38,5,6155.8651235669195,17776.53351268588,12829.191280602714,2018
2018-02-01,North,Smartwatches,82090.96021983906,85142.72588119995,17656.582457820085,60,618,46,8,8843.02564365663,11161.66833103347,46129.46433947345,2018
2017-04-01,South,Headphones,74608.01377286417,89571.6434825346,12622.956832143544,37,448,7,1,9887.0498059952,16621.766224470324,26426.462608463957,2017
2019-01-01,North,Headphones,87211.22438656984,79838.78994972451,15865.413220295773,45,805,23,3,6256.749420231812,11330.630979936708,37327.42891219131,2019
2023-07-01,West,Smartwatches,150624.94466526233,73084.1747900786,24951.495613260016,34,503,38,19,2400.8065732536634,6012.729705682237,40315.47325229041,2023
2015-10-01,East,Speakers,74925.72824839724,75796.47604624247,21245.166932722655,45,734,30,15,7945.771970393439,10913.946485267363,41880.407521406516,2015
2023-02-01,East,Tablets,103564.87035367255,110761.53228932773,12188.806961240101,86,674,39,4,9972.202095162005,18291.98615983091,19052.912475187553,2023
