Date,Division,Product,Revenue,Expense,Profit,Employee_Count,Customer_Count,New_Customers,Lost_Customers,Ad_Spend,IT_Spend,R&D_Spend,Year,Forecast_Revenue,Forecast_Expense,Forecast_Profit
2018-06-01,West,Tablets,90209.66801629256,88349.87427064599,31067.050878139555,10,339,48,2,9274.956607365648,12728.31417936393,46017.09845652273,2018,94720.15141710719,91000.37049876538,3719.780918341814
2010-03-01,East,Laptops,104620.1186346097,73220.15665585143,28767.576679783568,48,466,5,11,6845.830174660637,8410.787056930601,36276.16887594783,2010,109851.12456634018,75416.76135552698,34434.3632108132
2011-11-01,East,Smartwatches,129542.22165763174,85480.50405702897,18666.75924242114,83,955,45,17,8383.555791478411,7679.847126797182,43841.74617005749,2011,136019.33274051335,88044.91917873984,47974.4135617735
2014-05-01,East,Tablets,90642.18501880953,84947.582510947,17834.98259582273,53,403,21,13,5546.257371938774,19325.307881320405,49946.60016944498,2014,95174.29426975001,87496.00998627541,7678.284283474597
2023-09-01,North,Headphones,87011.07201134897,84291.02843852527,23934.155401505224,14,716,16,4,4493.7597710644895,12020.492485213952,29975.443496765038,2023,91361.62561191642,86819.75929168104,4541.866320235378
2016-11-01,East,Laptops,115888.0592793774,87917.58033815146,23394.321639880454,77,266,6,18,8776.614965015482,14768.121361040758,47411.54835117354,2016,121682.46224334628,90555.107748296,31127.354495050284
2022-01-01,North,Headphones,112379.18413960958,84231.20598387723,14434.19798879553,81,653,13,14,7995.447593975183,18101.48415784385,23774.48744326156,2022,117998.14334659006,86758.14216339354,31240.001183196524
2017-01-01,South,Headphones,83260.47836535778,78654.91011504484,18788.956961028365,89,865,16,19,3181.704345937247,9832.664780567136,39825.93786227364,2017,87423.50228362567,81014.55741849619,6408.944865129481
2016-06-01,West,Headphones,72010.78806084977,60965.791480426,23307.76045704305,74,961,29,3,1428.8061148527495,16835.378601677105,46058.64569355732,2016,75611.32746389226,62794.76522483878,12816.562239053477
2019-02-01,East,Smartphones,104231.12204592694,100357.80201200602,15518.631157228145,88,400,40,4,6090.398473258052,16832.404016032928,30835.01054348353,2019,109442.67814822329,103368.5360723662,6074.142075857089
2010-01-01,West,Headphones,91628.05804270148,105419.38412765434,16276.750884602376,97,997,48,9,8574.548692392747,17360.17853467031,35058.693214680905,2010,96209.46094483655,108581.96565148397,-12372.504706647422
2014-03-01,West,Smartwatches,66318.47490743172,74608.89281009597,17031.576224448236,24,304,39,14,3224.8131837190144,7841.968164056359,48819.75350138048,2014,69634.39865280331,76847.15959439885,-7212.760941595538
2024-05-01,East,Smartwatches,86255.94952303071,86846.11777031366,18003.720655791825,59,294,26,17,7906.558459950372,19442.603513690265,20047.19892152316,2024,90568.74699918224,89451.50130342308,1117.245695759164
2010-04-01,East,Tablets,112052.1963006915,71785.80681461396,12153.694557810284,15,270,37,2,4726.065106567902,9121.719418802342,24239.115424317264,2010,117654.80611572608,73939.38101905238,43715.4250966737
2019-05-01,South,Speakers,96971.78578178013,69196.70326725053,23464.606987385207,75,861,25,14,4021.376890489541,16652.221605584546,40891.067652090016,2019,101820.37507086914,71272.60436526805,30547.770705601084
2012-08-01,North,Headphones,131322.08090037323,80829.73717005952,16329.324321471397,78,715,44,16,2555.346710225724,7434.588494304979,23638.81319128992,2012,137888.1849453919,83254.62928516131,54633.55566023059
2012-10-01,North,Headphones,58255.25179162521,122111.83748074016,21011.88538781951,48,974,26,19,9408.64237167187,18863.4058784542,30031.016598150483,2012,61168.01438120647,125775.19260516236,-64607.17822395589
2017-08-01,West,Laptops,126759.84742974298,103930.20516504298,20475.44069166069,38,501,32,16,3031.282297581716,11417.679465635822,12018.308477338813,2017,133097.83980123012,107048.11131999428,26049.72848123584
2017-11-01,East,Smartphones,93121.93240467623,101683.0038652642,14941.401860020527,97,138,8,11,3512.697752106102,15029.80177834767,32619.36162238005,2017,97778.02902491005,104733.49398122213,-6955.4649563120765
2015-12-01,South,Speakers,90231.5732808724,87781.57871514848,11169.046437741436,55,847,30,14,3983.390533801716,17752.87731903082,35071.39249906642,2015,94743.15194491603,90415.02607660294,4328.125868313087
2013-03-01,South,Tablets,68976.12326703494,66237.12377648047,20445.66152806056,40,745,27,7,3561.957215976057,9235.797741857215,13304.179997250209,2013,72424.92943038669,68224.23748977488,4200.69194061181
2022-10-01,South,Speakers,109301.63698285518,95552.23480790056,17821.250820475827,33,351,27,5,2466.150495506965,10834.94018769552,19756.086765044944,2022,114766.71883199795,98418.80185213758,16347.916979860369
2023-06-01,South,Headphones,63464.76012012852,37366.8968444113,22277.45524102266,24,781,45,8,4190.050571617923,9700.838114589184,27327.47023846148,2023,66637.99812613495,38487.90374974364,28150.09437639131
2019-10-01,South,Laptops,116358.07289195836,85863.11985697158,24061.10655543948,85,382,12,17,5245.955176103987,9243.05771050328,41249.64248495898,2019,122175.97653655629,88439.01345268072,33736.96308387557
2010-03-01,North,Smartphones,69732.71869916478,96468.1690657878,9806.293806405729,29,306,36,14,5965.952619740106,12654.52174694756,10866.279487759462,2010,73219.35463412302,99362.21413776145,-26142.85950363842
2020-03-01,North,Tablets,72885.8807952618,82272.26382117286,18844.676365848663,13,599,43,10,2408.4964177771435,13201.174905624668,23253.98008380042,2020,76530.17483502488,84740.43173580804,-8210.256900783163
2014-02-01,North,Speakers,76175.70766634637,104890.58570420709,25208.750704228423,67,242,48,12,8014.723895766898,6152.341327850322,10195.703647858956,2014,79984.4930496637,108037.3032753333,-28052.8102256696
2010-12-01,East,Tablets,85681.00065213005,58611.68487040071,27186.36648376377,86,118,5,5,3803.764621015189,15099.392906605186,30851.2955824982,2010,89965.05068473656,60370.035416512736,29595.015268223826
2014-06-01,West,Headphones,118841.51882199002,104010.43485807822,10838.39252365737,70,801,34,8,9261.537997384645,11300.019680140262,29951.02837922316,2014,124783.59476308952,107130.74790382058,17652.846859268946
2021-01-01,South,Tablets,130079.1306724331,77634.32442746413,25759.852585349283,19,675,32,12,3965.9719149595135,18342.94010170549,40214.87054536356,2021,136583.08720605474,79963.35416028806,56619.73304576668
2014-09-01,East,Laptops,87748.12902119945,101761.74167304832,14952.474232702774,50,841,21,4,8765.90990404809,18282.836253337053,10156.783474410431,2014,92135.53547225942,104814.59392323978,-12679.05845098036
2022-01-01,South,Tablets,99068.73797387868,95302.9530868891,23529.69068221649,62,918,27,13,4172.793183800058,15801.391750617197,40348.54475254367,2022,104022.17487257262,98162.04167949577,5860.13319307685
2019-04-01,North,Smartwatches,109798.34618145022,102711.05768082404,17255.456116323916,96,786,42,17,5552.495087330022,17806.747820077493,45649.082644138216,2019,115288.26349052273,105792.38941124876,9495.87407927397
2013-11-01,East,Laptops,93413.75272532189,94631.98265064796,23733.44479967656,80,924,28,5,4351.192218613078,18837.711303021493,22696.80474064681,2013,98084.44036158799,97470.9421301674,613.4982314205845
2022-07-01,North,Speakers,109015.15254585994,90379.02438528289,18191.182838651348,85,119,26,6,4483.8578310564335,13659.933054588972,23347.613434955834,2022,114465.91017315294,93090.39511684138,21375.51505631156
2017-01-01,South,Smartphones,99918.41056991938,100492.45628052606,12807.568142088703,57,887,9,9,6567.2398332163175,19578.59538753742,10042.766465545774,2017,104914.33109841535,103507.22996894184,1407.1011294735072
2021-10-01,South,Smartphones,94930.80242486935,80832.19036224524,17092.83566728836,24,949,29,5,7236.357352848952,19330.98292084877,27164.515080078934,2021,99677.34254611282,83257.1560731126,16420.186473000227
2015-06-01,West,Headphones,71603.68610195805,89035.125738759,22700.92236011925,16,547,11,2,8834.261693467477,6648.239968272841,34520.56248760827,2015,75183.87040705596,91706.17951092178,-16522.309103865817
2016-03-01,South,Headphones,102980.8639584934,79945.73074146689,17887.977690515265,81,325,26,3,6121.472879996116,12841.32554665676,14907.794513583423,2016,108129.90715641808,82344.1026637109,25785.804492707175
2024-11-01,North,Smartwatches,119167.51409296117,69712.5018628776,14633.944769250937,80,842,48,11,2951.597372401122,6717.011964961368,36286.59603952446,2024,125125.88979760923,71803.87691876393,53322.0128788453
2018-07-01,South,Speakers,84434.44304519435,87904.19383047747,13643.07999332668,52,200,41,10,9906.220870717982,15262.003474347815,24629.70681693717,2018,88656.16519745407,90541.31964539179,-1885.154447937719
2023-10-01,West,Smartphones,60634.58731621341,82951.1870134918,15953.177072532875,13,838,38,3,7153.960946112505,16479.1367881915,36919.91558613788,2023,63666.31668202408,85439.72262389655,-21773.405941872472
2013-02-01,West,Smartphones,93608.98715409392,98854.61361355684,15909.918928223968,60,393,40,9,4372.769866727404,18270.16949360432,20043.891174282377,2013,98289.43651179862,101820.25202196355,-3530.8155101649318
2014-02-01,North,Smartphones,130195.4128961504,77116.1841167835,22871.02090535644,80,649,44,8,9713.840274049746,14750.14307745224,40985.85537600807,2014,136705.18354095792,79429.669640287,57275.51390067092
2018-02-01,East,Smartphones,124238.998709755,68589.62828022025,18023.49447435051,68,164,24,16,9626.261507348212,11809.8916329811,31954.114479457174,2018,130450.94864524277,70647.31712862686,59803.631516615904
2016-10-01,South,Tablets,88390.75588434828,98645.14295242506,18506.560498874464,50,598,41,2,1715.8529925761254,7339.054829882465,31327.797608835263,2016,92810.29367856571,101604.4972409978,-8794.2035624321
2012-06-01,West,Speakers,109110.30009979714,80950.11630625314,19100.862394432064,70,175,21,10,1178.430965869862,6876.559725536478,29526.347274669923,2012,114565.815104787,83378.61979544074,31187.195309346265
2016-07-01,South,Laptops,112270.91826301134,68131.56291741422,22700.515650856265,39,803,8,14,1400.1093858710683,12285.009329706756,43678.99427904076,2016,117884.46417616191,70175.50980493665,47708.95437122526
2017-07-01,South,Laptops,129806.76242979332,100835.68980103434,23185.839977088115,27,734,22,5,7167.8298060184725,17488.215526674976,32170.188044199167,2017,136297.100551283,103860.76049506538,32436.34005621761
2024-11-01,East,Smartwatches,68988.35407598989,93901.41061332823,17365.504476234564,39,224,32,1,7397.911769454356,16260.780955764092,16383.969853326633,2024,72437.77177978939,96718.45293172808,-24280.681151938697
2014-04-01,West,Tablets,78623.43538740711,107732.48748147293,18680.165887581392,16,126,20,13,7516.249979429956,18212.02641954852,35032.243634725775,2014,82554.60715677746,110964.46210591712,-28409.854949139655
2023-10-01,South,Smartphones,59804.892775266926,74886.2809566595,23212.41375004815,61,714,47,4,6672.154490501955,17164.85315841829,30563.46550462848,2023,62795.13741403027,77132.86938535928,-14337.731971329013
2016-07-01,West,Smartphones,86431.81603310256,72787.7631877349,16520.874735368423,57,375,12,9,3569.421838816472,8081.998336125834,12757.312682877942,2016,90753.40683475768,74971.39608336696,15782.010751390728
2012-06-01,North,Headphones,121326.1113493767,63701.4258492424,17262.731021280513,32,671,48,16,2504.1601575234145,8004.8661566786495,33243.23904117783,2012,127392.41691684554,65612.46862471967,61779.948292125875
2018-10-01,North,Headphones,88805.61680088638,71496.42475569755,23202.001147040868,46,779,22,19,9350.724848748938,11870.199510796125,13175.388237597404,2018,93245.89764093069,73641.31749836847,19604.58014256222
2014-03-01,South,Smartwatches,73836.22140359387,74204.59809512188,17130.176954856313,80,182,33,14,9218.261518263642,7867.335983535096,38993.27426829663,2014,77528.03247377356,76430.73603797554,1097.2964357980236
2016-09-01,West,Smartphones,104532.72834964195,90245.0219680182,21237.8434580428,62,585,44,8,3182.374909750418,7812.114042303667,36191.230526244966,2016,109759.36476712406,92952.37262705875,16806.99214006531
2021-01-01,South,Smartwatches,105047.3767357471,66059.45301110958,12101.805946810811,54,562,20,10,2511.434222718037,9016.684039022546,29730.257110260343,2021,110299.74557253445,68041.23660144287,42258.50897109158
2012-05-01,West,Tablets,79659.01094097331,70049.94743915841,22918.769559605676,58,105,34,1,4378.068928887675,5338.507801204469,39951.3718873822,2012,83641.96148802197,72151.44586233316,11490.515625688815
2020-12-01,West,Laptops,89879.081856304,105449.8595486483,18995.728332364142,58,775,38,5,1435.659611787892,13570.139965464245,21229.703959270835,2020,94373.03594911919,108613.35533510774,-14240.31938598855
2021-06-01,East,Smartphones,103011.53041291251,36036.03139646028,22034.08717690652,91,467,34,15,2459.252070318727,10949.101660809025,27857.04632275911,2021,108162.10693355814,37117.11233835409,71044.99459520404
2022-01-01,East,Speakers,114919.72993383576,87203.90889181297,25596.951215326808,56,570,25,8,4422.690980681258,8560.937242413149,10611.53450161576,2022,120665.71643052755,89820.02615856736,30845.690271960193
2016-02-01,East,Tablets,87022.55093021895,60643.75080836903,18331.50182178255,34,813,26,10,3148.6956157508102,7013.358553069713,49531.73261621552,2016,91373.6784767299,62463.063332620106,28910.61514410979
2011-05-01,South,Smartphones,84140.47306578651,67921.21791501692,12331.842627449398,36,548,29,6,7631.382381314858,11837.75401534497,12250.184360489317,2011,88347.49671907585,69958.85445246744,18388.64226660841
2016-12-01,East,Speakers,138251.09378863883,101350.42606445744,18190.587219144203,21,788,26,15,9144.63668648753,14029.375847960602,14178.210918042048,2016,145163.64847807077,104390.93884639116,40772.70963167961
2015-09-01,East,Headphones,94519.47538510444,81073.64816445093,26072.835695765498,32,469,32,15,9182.26145888504,19599.16000049592,29795.423673323752,2015,99245.44915435967,83505.85760938446,15739.591544975206
2012-10-01,North,Smartwatches,104988.68608428109,119856.14129428094,20849.22448802192,26,439,43,10,6438.500111613246,8807.357992736659,25036.130933524877,2012,110238.12038849514,123451.82553310937,-13213.705144614229
2010-06-01,West,Headphones,112967.2991279126,89402.18940867178,14677.782595447748,53,767,37,19,7331.407630234879,5395.023632283253,31293.947018626863,2010,118615.66408430823,92084.25509093194,26531.408993376288
2014-05-01,West,Laptops,64262.27929704158,67554.89187851446,19031.239103256965,80,377,6,4,5446.282936328652,16040.226602557832,43400.45674633904,2014,67475.39326189367,69581.5386348699,-2106.145372976229
2020-06-01,East,Headphones,99629.4607660299,88366.08529497027,22439.02717896234,33,439,8,6,2320.1894152620607,8527.543639573061,16344.826383994305,2020,104610.93380433139,91017.06785381938,13593.865950512016
2013-07-01,West,Smartphones,67085.67430652674,96949.58623086006,19372.56369881302,80,914,20,15,6715.322467697762,12263.95494288731,35581.2649723092,2013,70439.95802185308,99858.07381778587,-29418.115795932797
2019-07-01,North,Speakers,97384.45102465196,87828.99018155385,19236.6344682594,69,713,16,6,4149.584316854898,17123.37798996069,10721.41571360072,2019,102253.67357588456,90463.85988700046,11789.813688884096
2019-03-01,North,Headphones,127462.47803672976,76769.58642062984,16431.603312698313,62,179,21,18,1052.1415486501,5554.652793568676,41601.78377215135,2019,133835.60193856625,79072.67401324875,54762.927925317505
2022-07-01,East,Smartphones,80030.63346556111,54634.13911056904,16832.960561385527,96,805,40,11,6174.583352571149,7122.788846760152,42625.180860074935,2022,84032.16513883918,56273.16328388611,27759.001854953065
